"level","family","genus","rn","rn.bl","bn","bn.bl","gen.n","sp.n","taxa"
"G","Pteridaceae","Argyrochosma","N514",55.921308,"N515",38.978617,1,19,""
"G","Dryopteridaceae","Arthrobotrya","N2652",88.048238,"N2653",72.358681,1,3,""
"G","Tectariaceae","Arthropteris","N1854",116.642655,"N1855",48.582688,1,11,""
"G","Polypodiaceae","Ascogrammitis","N1124",65.818497,"N1125",40.71256,1,14,""
"G","Pteridaceae","Aspidotis","N292",64.60993,"N293",59.632723,1,4,""
"G","Aspleniaceae","Asplenium","N3789",107.50445,"N3790",84.586094,1,307,""
"G","Pteridaceae","Astrolepis","N534",40.513054,"N535",34.002828,1,8,""
"G","Athyriaceae","Athyrium","N3287",129.399999,"N3288",35.168869,1,87,""
"G","Blechnaceae","Austroblechnum","N3600",48.6796340000001,"N3617",37.833709,1,20,""
"G","Pteridaceae","Austrogramme","N84",22.958605,"N85",8.467031,1,2,""
"G","Salviniaceae","Azolla","N4925",144.549112,"N4926",77.696374,1,6,""
"G","Blechnaceae","Blechnopsis","N3733",64.651664,"N3734",28.403436,1,2,""
"G","Blechnaceae","Blechnum","N3600",48.6796340000001,"N3601",36.903458,1,17,""
"G","Dennstaedtiaceae","Blotiella","N4173",60.128683,"N4174",18.797923,1,5,""
"G","Dryopteridaceae","Bolbitis","N2651",92.258865,"N2881",74.472177,1,32,""
"G","Pteridaceae","Bommeria","N288",128.349896,"N611",50.51405,1,5,""
"G","Polypodiaceae","Bosmania","N1554",67.008701,"N1575",20.547038,1,2,""
"G","Ophioglossaceae","Botrychium","N5465",43.770506,"N5466",20.103381,1,32,""
"G","Hymenophyllaceae","Callistopteris","N5178",162.286956,"N5179",26.475486,1,2,""
"G","Dicksoniaceae","Calochlaena","N4826",132.39733,"N4827",40.250975,1,5,""
"G","Polypodiaceae","Calymmodon","N962",63.8182190000001,"N963",63.307514,1,10,""
"G","Polypodiaceae","Campyloneurum","N1269",76.755582,"N1270",68.417192,1,48,""
"G","Hymenophyllaceae","Cephalomanes","N5178",162.286956,"N5180",35.644433,1,2,""
"G","Polypodiaceae","Ceradenia","N924",57.573469,"N925",45.708205,1,21,""
"G","Pteridaceae","Ceratopteris","N14",141.027732,"N17",1.628574,1,5,""
"G","Pteridaceae","Cerosora","N33",121.840917,"N34",105.090434,1,2,""
"G","Pteridaceae","Cheilanthes","N288",128.349896,"N289",109.617034,1,47,""
"G","Dipteridaceae","Cheiropleuria","N5047",66.791784,"N5048",8.463095,1,3,""
"G","Thelypteridaceae","Christella","N3113",22.1508590000001,"N3120",16.351024,1,19,""
"G","Polypodiaceae","Chrysogrammitis","N1046",56.163903,"N1049",22.47989,1,2,""
"G","Cibotiaceae","Cibotium","N4857",163.153039,"N4858",33.9,1,9,""
"G","Polypodiaceae","Cochlidium","N898",46.277567,"N899",34.325932,1,6,""
"G","Pteridaceae","Coniogramme","N852",88.316521,"N860",26.89482,1,8,""
"G","Athyriaceae","Cornopteris","N3374",31.220403,"N3375",23.717301,1,5,""
"G","Thelypteridaceae","Coryphopteris","N3022",85.1548750000001,"N3023",75.59288,1,14,""
"G","Blechnaceae","Cranfillia","N3598",52.2081210000001,"N3636",48.013791,1,10,""
"G","Hymenophyllaceae","Crepidomanes","N5096",157.452478,"N5097",135.775361,1,32,""
"G","Pteridaceae","Cryptogramma","N852",88.316521,"N853",53.603905,1,8,""
"G","Dryopteridaceae","Ctenitis","N2037",105.574064,"N2533",47.980421,1,51,""
"G","Polypodiaceae","Ctenopterella","N961",66.4518660000001,"N962",63.818222,1,5,""
"G","Culcitaceae","Culcita","N4872",65.931492,"N4873",13.82,1,2,""
"G","Cyatheaceae","Cyathea","N4456",93.899999,"N4619",39.454882,1,153,""
"G","Dryopteridaceae","Cyclodium","N2587",32.4628070000001,"N2588",18.816963,1,9,""
"G","Thelypteridaceae","Cyclogramma","N3216",38.816489,"N3243",22.792225,1,3,""
"G","Lomariopsidaceae","Cyclopeltis","N1999",123.385422,"N2000",39.522187,1,3,""
"G","Dryopteridaceae","Cyrtomium","N2309",48.5602470000001,"N2310",40.832511,1,21,""
"G","Cystopteridaceae","Cystopteris","N4136",53.066504,"N4137",34.746541,1,20,""
"G","Marattiaceae","Danaea","N5375",174.1,"N5428",39.419586,1,30,""
"G","Polypodiaceae","Dasygrammitis","N1065",56.585638,"N1089",24.882463,1,6,""
"G","Davalliaceae","Davallia","N876",129.456683,"N1804",46.281612,1,42,""
"G","Polypodiaceae","Dendroconche","N1555",49.473953,"N1556",35.758704,1,6,""
"G","Dennstaedtiaceae","Dennstaedtia","N4168",148.479837,"N4220",96.857242,1,17,""
"G","Athyriaceae","Deparia","N3280",158.618219,"N3529",43.535623,1,60,""
"G","Dicksoniaceae","Dicksonia","N4831",112.999999,"N4832",25.979863,1,25,""
"G","Gleicheniaceae","Dicranopteris","N5066",48.376971,"N5067",7.668601,1,6,""
"G","Polypodiaceae","Dictymia","N1791",88.875112,"N1792",15.103275,1,2,""
"G","Didymochlaenaceae","Didymochlaena","N870",183.444565,"N2984",25.347454,1,9,""
"G","Hymenophyllaceae","Didymoglossum","N5094",179.850025,"N5150",132.877114,1,28,""
"G","Diplaziopsidaceae","Diplaziopsis","N4130",33.6243519999999,"N4131",19.102258,1,2,""
"G","Athyriaceae","Diplazium","N3281",149.12783,"N3381",68.347257,1,149,""
"G","Blechnaceae","Diploblechnum","N3669",51.6933430000001,"N3704",43.422446,1,5,""
"G","Gleicheniaceae","Diplopterygium","N5055",113.293914,"N5056",41.736444,1,11,""
"G","Dipteridaceae","Dipteris","N5047",66.791784,"N5050",14.332026,1,2,""
"G","Blechnaceae","Doodia","N3645",55.2175600000001,"N3646",22.589639,1,15,""
"G","Pteridaceae","Doryopteris","N294",58.007043,"N295",57.059383,1,18,""
"G","Lomariopsidaceae","Dracoglossum","N2002",105.102909,"N2003",34.62558,1,2,""
"G","Polypodiaceae","Drynaria","N1460",69.911594,"N1461",37.336804,1,28,""
"G","Dryopteridaceae","Dryopteris","N2039",85.221014,"N2086",59.032912,1,223,""
"G","Dryopteridaceae","Elaphoglossum","N2668",82.7919,"N2669",69.138672,1,207,""
"G","Polypodiaceae","Enterosora","N923",70.555168,"N924",57.57347,1,16,""
"G","Athyriaceae","Ephemeropteris","N3282",141.873208,"N3379",22.987237,1,3,""
"G","Equisetaceae","Equisetum","N5457",416.961199,"N5547",174.1,1,20,""
"G","Marattiaceae","Eupodium","N5406",54.399116,"N5407",7.398423,1,4,""
"G","Pteridaceae","Gaga","N459",53.986467,"N462",29.063581,1,18,""
"G","Polypodiaceae","Galactodenia","N1139",54.751776,"N1140",24.360389,1,3,""
"G","Pteridaceae","Gastoniella","N38",78.33502,"N45",7.414146,1,3,""
"G","Thelypteridaceae","Glaphyropteridopsis","N3106",35.439353,"N3174",31.775865,1,2,""
"G","Gleicheniaceae","Gleichenia","N5087",100.499999,"N5088",38.585872,1,5,""
"G","Polypodiaceae","Goniophlebium","N1552",76.072173,"N1707",48.197988,1,16,""
"G","Thelypteridaceae","Goniopteris","N3101",51.217676,"N3190",37.816302,1,26,""
"G","Polypodiaceae","Grammitis","N883",97.400085,"N884",79.203396,1,23,""
"G","Thelypteridaceae","Grypothrix","N3108",30.6748410000001,"N3155",27.136372,1,5,""
"G","Cystopteridaceae","Gymnocarpium","N4135",84.438423,"N4158",21.002198,1,9,""
"G","Cyatheaceae","Gymnosphaera","N4591",10.183835,"N4592",9.33037,1,2,""
"G","Pteridaceae","Haplopteris","N810",98.111942,"N811",74.935773,1,30,""
"G","Pteridaceae","Hemionitis","N375",36.343668,"N376",30.206479,1,4,""
"G","Dennstaedtiaceae","Histiopteris","N4173",60.128683,"N4178",17.893411,1,2,""
"G","Dennstaedtiaceae","Hiya","N4171",73.945959,"N4183",58.761407,1,3,""
"G","Thelypteridaceae","Hoiokula","N3225",13.5414700000001,"N3235",6.76631,1,2,""
"G","Polypodiaceae","Hovenkampia","N1723",70.783482,"N1740",16.230485,1,2,""
"G","Aspleniaceae","Hymenasplenium","N3789",107.50445,"N4096",64.667404,1,34,""
"G","Hymenophyllaceae","Hymenophyllum","N5092",239.735355,"N5237",47.799999,1,122,""
"G","Hypodematiaceae","Hypodematium","N2992",97.285626,"N2993",22.119853,1,23,""
"G","Tectariaceae","Hypoderris","N1879",85.585702,"N1880",58.650901,1,3,""
"G","Dennstaedtiaceae","Hypolepis","N4170",79.576333,"N4185",40.758714,1,33,""
"G","Pteridaceae","Jamesonia","N47",90.976619,"N48",46.237652,1,31,""
"G","Ophioglossaceae","Japanobotrychum","N5464",43.894907,"N5513",0.150925,1,2,""
"G","Dryopteridaceae","Lastreopsis","N2921",59.546195,"N2922",52.625484,1,16,""
"G","Polypodiaceae","Lecanopteris","N1561",48.446451,"N1565",27.392827,1,11,""
"G","Polypodiaceae","Lellingeria","N1143",47.374145,"N1144",40.81265,1,31,""
"G","Polypodiaceae","Lepisorus","N1576",69.134073,"N1577",53.817736,1,86,""
"G","Polypodiaceae","Leptochilus","N1665",57.704441,"N1666",44.384418,1,24,""
"G","Thelypteridaceae","Leptogramma","N3217",28.344008,"N3223",21.104089,1,19,""
"G","Osmundaceae","Leptopteris","N5370",74.4044940000001,"N5371",51.479402,1,4,""
"G","Hypodematiaceae","Leucostegia","N2992",97.285626,"N3015",21.55087,1,3,""
"G","Polypodiaceae","Leucotrichum","N1224",65.74022,"N1232",39.886025,1,6,""
"G","Lindsaeaceae","Lindsaea","N4276",100.497165,"N4277",72.440539,1,128,""
"G","Dryopteridaceae","Lomagramma","N2653",72.358681,"N2654",52.08939,1,10,""
"G","Polypodiaceae","Lomaphlebia","N910",41.542709,"N915",4.851778,1,2,""
"G","Blechnaceae","Lomaria","N3595",63.0859060000001,"N3715",18.105791,1,4,""
"G","Blechnaceae","Lomaridium","N3594",68.7851750000001,"N3718",35.795782,1,10,""
"G","Blechnaceae","Lomariocycas","N3596",61.3304810000001,"N3708",29.76557,1,8,""
"G","Lomariopsidaceae","Lomariopsis","N2002",105.102909,"N2004",66.148978,1,32,""
"G","Lonchitidaceae","Lonchitis","N4274",254.082832,"N4442",28.618963,1,3,""
"G","Dicksoniaceae","Lophosoria","N4831",112.999999,"N4856",1.542351,1,2,""
"G","Polypodiaceae","Loxogramme","N1791",88.875112,"N1793",57.110104,1,12,""
"G","Lygodiaceae","Lygodium","N4935",305.561823,"N5027",59.2,1,18,""
"G","Pteridaceae","Lytoneuron","N352",38.292927,"N353",24.940518,1,7,""
"G","Thelypteridaceae","Macrothelypteris","N3256",69.002368,"N3273",35.095642,1,6,""
"G","Marattiaceae","Marattia","N5378",70.8773360000001,"N5379",9.90416,1,4,""
"G","Marsileaceae","Marsilea","N4889",104.677354,"N4890",34.031137,1,36,""
"G","Matoniaceae","Matonia","N5051",139.473552,"N5052",5.129261,1,2,""
"G","Dryopteridaceae","Megalastrum","N2937",52.342727,"N2938",37.498507,1,17,""
